1 35.5475 (3.65083)
2 36.3625 (3.56901)
3 36.5255 (3.55308)
4 34.1922 (3.79555)
5 32.3818 (4.00774)
6 33.2565 (3.90234)
7 31.8426 (4.0756)
8 30.498 (4.2553)
9 24.6414 (5.26667)
10 28.0207 (4.6315)
14 21.3551 (6.07715)
18 14.9505 (8.68052)
22 12.4533 (10.4211)
